{-3., 0.06797263619821296}
{1.300000000000004, 0.33573192579237765}
{1.3333333333333366, 0.3861247403193708}
{1.3666666666666687, 0.38837989933720074}
{1.400000000000004, 0.3746106886674715}
{1.4333333333333358, 0.39641471971578196}
{1.466666666666668, 0.4409439454116922}
{1.5, 0.5014466111865686}
{1.5333333333333334, 0.4535788419017129}
{1.5666666666666642, 0.5092837744031837}
{1.5999999999999983, 0.46755049594864545}
{1.6333333333333306, 0.4155095258004523}
{1.6666666666666659, 0.4361512012268125}
{1.6999999999999944, 0.4670889679086833}
{1.7333333333333305, 0.5502703374023886}
{1.766666666666669, 0.48436435818012236}
{1.8000000000000058, 0.5197819490245895}
{1.8333333333333326, 0.42726516955324545}
{1.86666666666667, 0.4658466120907791}
{1.8999999999999977, 0.36428969732435235}
{1.9333333333333358, 0.3270059113408461}
{1.9666666666666608, 0.4789524867131042}
{2., 0.4570705733214333}
{2.03333333333334, 0.4046335890214033}
{2.0666666666666638, 0.4136050850675109}
{2.1000000000000045, 0.34332500794662435}
{2.1333333333333293, 0.4060189739175669}
{2.1666666666666705, 0.3609348581575026}
{2.199999999999993, 0.5008701195659916}
{2.2333333333333347, 0.4334832212566873}
{2.2666666666666653, 0.3762904826786619}
{2.3000000000000074, 0.37409327543072357}
{2.3333333333333286, 0.47793080113345043}
{2.3666666666666707, 0.43290812819628016}
{2.3999999999999937, 0.3312919447350622}
{2.4333333333333362, 0.35292062183703005}
{2.4666666666666566, 0.3561332938826726}
{2.5, 0.4086488262096436}
{2.533333333333344, 0.33111545882717125}
{2.5666666666666638, 0.36713351153471474}
{2.600000000000008, 0.4583044679631502}
{2.633333333333329, 0.407821434777947}
{2.666666666666673, 0.43807750544100793}
{2.699999999999992, 0.34877384415705165}
{2.7333333333333374, 0.33472161961462743}
{2.766666666666663, 0.3306715188638578}
{2.800000000000008, 0.327623230402301}
{2.833333333333326, 0.2955684216999259}
{2.8666666666666716, 0.3269535558704176}
{2.8999999999999906, 0.2920475320764654}
{2.933333333333336, 0.28009030109373717}
{2.9666666666666552, 0.3005496230457535}
{3., 0.3038406362844141}
